seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
43,sub10,supcon,0,sub10-a__0001__wave.npy,21,wave,21,0.6376922,1,"[0.45256, -0.59509, -1.96127, -1.29653, -3.52808, -1.11515, -0.57322, 0.34144, 4.24398, -2.63668, 2.91346, -1.73998, 0.99888, 0.04922, -0.85178, -1.09339, 0.13718, 0.19487, 0.54399, -3.97234, 3.60312, 5.49668]"
43,sub10,supcon,0,sub10-a__0002__wave.npy,21,wave,20,0.4699522,0,"[0.38335, 0.18538, -1.54548, -1.46826, -3.29731, -0.90092, -0.79829, 0.5041, 3.57408, -1.97747, 3.48512, -1.27765, 1.02668, -0.38666, -1.79687, -1.03138, -0.6927, 0.10665, 0.2034, -2.89172, 4.68783, 3.71966]"
43,sub10,supcon,0,sub10-a__0003__wave.npy,21,wave,21,0.3509422,1,"[-0.26893, 0.46674, -2.26096, -2.06107, -3.00066, -0.27879, -1.33391, 1.43828, 4.13237, -2.24522, 2.73446, -1.51659, 1.31591, -0.98808, -1.71496, -1.01548, 0.4673, -0.23615, 0.37124, -3.36014, 4.46215, 4.58421]"
43,sub10,supcon,0,sub10-a__0004__wave.npy,21,wave,21,0.40720797,1,"[0.08777, 0.59339, -2.12912, -1.86514, -2.92074, -0.01645, -1.40528, 0.94806, 3.91866, -2.20885, 2.9652, -1.39414, 1.29666, -1.24464, -1.72006, -1.15249, 0.5475, -0.07894, 0.09797, -3.21702, 4.42902, 4.75564]"
43,sub10,supcon,0,sub10-a__0005__wave.npy,21,wave,21,0.6159164,1,"[-0.51513, 1.58245, -2.00244, -0.78898, -2.32876, 0.33503, -1.60557, 1.95566, 3.56537, -2.31441, 1.5068, -1.54698, 0.42794, -0.75132, -1.60392, -1.01205, 0.17587, -0.1321, -0.04078, -3.3955, 3.06847, 4.88063]"
43,sub10,supcon,0,sub10-a__0006__wave.npy,21,wave,20,0.54041415,0,"[-0.0948, 0.65891, -1.54934, -1.71609, -2.84916, -0.64414, -1.06278, 0.46256, 2.79332, -1.42161, 2.98217, -1.47725, 1.01579, 0.68369, -2.43786, -0.52969, -0.94947, -0.02627, 0.08288, -2.97828, 4.5499, 3.41005]"
43,sub10,supcon,0,sub10-a__0007__bow.npy,2,bow,2,0.9998209,1,"[2.15486, -0.58243, 14.20485, 1.41141, -6.71087, -2.07071, -0.50989, -5.75447, -3.49923, -2.63724, 3.6825, 5.11887, -0.39565, -1.06691, -2.36011, 0.56909, -5.45623, 2.99031, -3.07113, 2.77732, 1.46445, -2.37842]"
43,sub10,supcon,0,sub10-a__0008__bow.npy,2,bow,2,0.99987304,1,"[1.19398, -0.5683, 14.3147, 1.61827, -6.63206, -2.26496, -0.24683, -5.61837, -3.84326, -1.91127, 3.36907, 4.83346, -0.46876, -0.95494, -2.55366, 0.86083, -5.68265, 2.99067, -3.01713, 2.85905, 1.29234, -2.18559]"
43,sub10,supcon,0,sub10-a__0009__bow.npy,2,bow,2,0.9998147,1,"[1.7445, -0.19001, 14.08295, 1.21046, -6.89505, -2.01295, -0.29242, -6.47113, -3.62203, -2.41383, 4.72787, 4.40501, -0.65001, -0.94806, -1.43303, 0.80271, -5.78066, 3.00777, -2.84053, 2.42444, 0.31006, -2.39269]"
43,sub10,supcon,0,sub10-a__0010__bow.npy,2,bow,2,0.9998754,1,"[1.24885, -0.03408, 14.28883, 1.38584, -6.68699, -2.07868, -0.45875, -5.91646, -3.69609, -2.19139, 3.46823, 4.65944, -0.53044, -0.85599, -2.41618, 0.99931, -5.88992, 3.40661, -3.08531, 2.80915, 0.77393, -2.25513]"
43,sub10,supcon,0,sub10-a__0011__bow.npy,2,bow,2,0.99988544,1,"[1.22497, -0.50874, 14.35856, 1.57545, -6.5638, -2.14804, -0.47327, -5.53638, -3.52367, -2.27608, 3.39582, 4.73601, -0.38142, -0.75308, -2.52004, 0.90076, -5.57351, 3.32032, -3.0565, 2.27727, 0.98011, -1.9897]"
43,sub10,supcon,0,sub10-a__0012__bow.npy,2,bow,2,0.99988353,1,"[2.24846, -0.35421, 14.70768, 1.02512, -7.4545, -2.04239, 0.17552, -6.8244, -3.68908, -2.49625, 3.96314, 5.10205, -1.29508, -1.42134, -0.99454, 0.84262, -6.15067, 3.47268, -3.15157, 2.76852, 0.44904, -2.52444]"
43,sub10,supcon,0,sub10-a__0013__crossarms.npy,5,crossarms,5,0.51017034,1,"[-3.46059, 4.79126, -4.41137, 2.45814, 0.40996, 7.27347, -1.4649, 7.1131, -4.27018, 1.77258, -0.47455, -3.24466, -0.32431, -0.21708, 1.69365, -2.04005, 1.72901, -1.03264, 0.19951, -0.78652, -0.1518, -4.61446]"
43,sub10,supcon,0,sub10-a__0014__crossarms.npy,5,crossarms,7,0.6727145,0,"[-2.94784, 4.1605, -2.57344, 4.05133, 0.65377, 3.71406, -2.27798, 5.94446, -4.29025, 1.8352, 0.66442, -3.18778, -1.00304, 1.86924, 0.76361, -1.30123, -0.00305, -0.74974, -1.95417, -0.44037, 0.10652, -4.01679]"
43,sub10,supcon,0,sub10-a__0015__crossarms.npy,5,crossarms,7,0.53798306,0,"[-2.65085, 3.78463, -2.73048, 2.60623, 0.0035, 4.17762, -2.21524, 5.1274, -3.1127, 1.38074, 0.67078, -3.00093, -0.12001, 2.00004, 0.45911, -0.81913, 0.89218, -0.62542, -1.64057, -1.15563, -0.13085, -2.83956]"
43,sub10,supcon,0,sub10-a__0016__crossarms.npy,5,crossarms,7,0.56729555,0,"[-2.47132, 3.93131, -2.5968, 3.96835, 0.57798, 3.56469, -2.41522, 5.35701, -4.07938, 1.81631, 0.79986, -3.14989, -0.84321, 1.79316, 0.63955, -1.28874, 0.05095, -0.8008, -1.88406, -0.53207, 0.21178, -3.85304]"
43,sub10,supcon,0,sub10-a__0017__crossarms.npy,5,crossarms,7,0.4908485,0,"[-2.24701, 3.29262, -2.55916, 1.96877, -0.28244, 3.83211, -2.24219, 4.5826, -2.51025, 1.25661, 0.93226, -2.84718, 0.34566, 1.87899, 0.3944, -0.65408, 0.5093, -0.59666, -1.4131, -1.36792, 0.17621, -2.60741]"
43,sub10,supcon,0,sub10-a__0018__airpunch.npy,1,airpunch,18,0.50086224,0,"[-1.70163, 8.6625, -4.26223, -7.06868, -4.76537, -0.9982, 1.5564, 1.63503, 9.78565, -2.29605, 1.34626, -2.73947, -2.29166, -2.42533, 2.88312, -1.27689, -6.08893, 0.37242, 10.07442, 3.97909, -2.33388, -8.64061]"
43,sub10,supcon,0,sub10-a__0019__airpunch.npy,1,airpunch,14,0.82050306,0,"[2.26069, 2.64481, -3.12978, -1.85708, -1.60759, 3.4557, 1.47896, -5.25012, 0.53965, -4.73486, 2.85857, -2.67104, 2.50096, -2.051, 6.21954, -0.03088, 2.71364, -2.09245, -2.42658, -1.18422, 0.16153, -0.73698]"
43,sub10,supcon,0,sub10-a__0020__airpunch.npy,1,airpunch,8,0.9900123,0,"[-1.6836, 5.80397, -3.15477, -6.7299, -3.96548, -0.41356, -0.26115, -0.70457, 11.42447, -4.27772, 3.65999, -0.94516, -1.31444, -3.23732, 4.21978, -0.05373, -5.75292, 3.12516, 6.12409, 0.45469, -3.21317, -6.74246]"
43,sub10,supcon,0,sub10-a__0021__airpunch.npy,1,airpunch,8,0.5072002,0,"[-1.62104, 6.76834, -4.04183, -8.22957, -5.11502, -0.71221, 0.98886, -1.04523, 9.20716, -3.51885, 4.26782, -1.72621, -0.78147, -2.97783, 2.56168, 0.0473, -5.88162, 1.59737, 9.07302, 1.27615, -2.45928, -7.97133]"
43,sub10,supcon,0,sub10-a__0022__airpunch.npy,1,airpunch,8,0.7162178,0,"[-1.7056, 8.20923, -3.04113, -7.21923, -4.12484, -0.63304, -0.02875, -0.96727, 9.46856, -3.20051, 3.57425, -1.41725, -1.15343, -2.30639, 2.6875, 0.03429, -5.54057, 1.79006, 7.23632, 1.73207, -3.61389, -7.32892]"
43,sub10,supcon,0,sub10-a__0023__airpunch.npy,1,airpunch,18,0.4544775,0,"[-1.89675, 7.56314, -3.58019, -7.20926, -4.37723, -0.74312, 0.28246, -1.12485, 8.63214, -3.0565, 4.6543, -2.34177, -1.14277, -1.80064, 2.84286, -0.02418, -6.10496, 1.60814, 8.76225, 0.77787, -3.83093, -7.97641]"
43,sub10,supcon,0,sub10-a__0024__airpunch.npy,1,airpunch,8,0.9220454,0,"[-1.7599, 5.13229, -3.81994, -6.50962, -4.14091, -0.85531, -0.17876, -1.24661, 10.38258, -3.96761, 4.70938, -2.3681, -1.48643, -2.07344, 4.36906, -0.15235, -5.9441, 2.01996, 7.76628, -0.76737, -4.45352, -5.9955]"
43,sub10,supcon,0,sub10-a__0025__drink.npy,7,drink,7,0.9952851,1,"[-3.87794, 4.1615, -2.96371, 3.19731, -0.44086, -1.96248, -4.13724, 10.15345, -2.43931, 1.19011, 2.15539, -4.2946, -2.13062, 1.1208, 0.31016, -2.66898, -3.77296, -0.25563, 0.36741, -1.38003, 2.56547, -5.19129]"
43,sub10,supcon,0,sub10-a__0026__drink.npy,7,drink,7,0.9955592,1,"[-3.14625, 4.31578, -3.21748, 3.76832, -0.91852, -2.06027, -3.96832, 10.35906, -2.89874, -0.17487, 2.02005, -4.26683, -2.80068, 0.12177, 0.32988, -2.58288, -3.53605, -0.43015, 1.56274, -1.07166, 1.60484, -4.39087]"
43,sub10,supcon,0,sub10-a__0027__drink.npy,7,drink,7,0.97215116,1,"[-2.81527, 4.24604, -1.82835, 6.26595, -0.06361, -2.12742, -4.29734, 9.97589, -3.33255, 0.53527, 1.34899, -4.11322, -3.02535, 1.65166, -0.35773, -2.08155, -3.6829, 0.27613, -0.58522, -1.38428, 1.53003, -3.91926]"
43,sub10,supcon,0,sub10-a__0028__drink.npy,7,drink,7,0.99298084,1,"[-3.82997, 4.17077, -2.25893, 5.64831, -0.30331, -1.73703, -4.15481, 10.85619, -3.38304, 0.93412, 1.31763, -3.89878, -2.33586, 1.34419, -0.61025, -1.8187, -3.16352, 0.25349, -0.86289, -1.40814, 1.36469, -3.50906]"
43,sub10,supcon,0,sub10-a__0029__drink.npy,7,drink,7,0.99897134,1,"[-3.91914, 3.8223, -3.38049, 3.69907, -0.71867, -2.16371, -4.06403, 11.53203, -2.17523, 0.39654, 1.10082, -4.3365, -1.64228, 0.96485, -0.34708, -2.04738, -3.10211, 0.01924, -0.0729, -2.25468, 2.05011, -3.44929]"
43,sub10,supcon,0,sub10-a__0030__drink.npy,7,drink,7,0.99898785,1,"[-4.0561, 4.19737, -3.98056, 4.24934, -0.31596, -2.16199, -4.43477, 11.92191, -3.04843, -0.14717, 1.34695, -4.72242, -2.02312, 0.84645, -0.0368, -2.77484, -2.39004, -0.78579, 0.36642, -2.03883, 1.53708, -3.78681]"
43,sub10,supcon,0,sub10-a__0031__brushteeth.npy,3,brushteeth,5,0.4172496,0,"[-3.12125, 6.16317, -1.36396, -0.36879, 0.56478, 6.21672, 0.21134, -4.15502, -2.56928, -2.27938, 2.87976, -3.86681, 4.72157, 3.38129, 2.68992, 3.00139, 3.19896, -1.20729, -4.8713, -3.74008, 0.34451, -4.28394]"
43,sub10,supcon,0,sub10-a__0032__brushteeth.npy,3,brushteeth,12,0.32555512,0,"[-4.28426, 5.84794, -1.68564, -1.15345, 1.38085, 5.62628, 0.4733, -2.94755, -3.14202, -1.83416, 2.2483, -4.32438, 5.97424, 3.85478, 2.19259, 4.54022, 2.59575, -1.60328, -4.53797, -4.17596, 2.39864, -5.63549]"
43,sub10,supcon,0,sub10-a__0033__brushteeth.npy,3,brushteeth,12,0.39525473,0,"[-4.36735, 5.52087, -1.49399, -0.92982, 1.4269, 5.02966, 0.34504, -2.749, -3.49492, -1.34005, 2.26395, -4.28061, 6.02791, 4.32985, 1.91225, 4.71427, 2.3762, -1.53987, -4.4127, -4.38865, 2.35632, -6.12152]"
43,sub10,supcon,0,sub10-a__0034__brushteeth.npy,3,brushteeth,1,0.41128224,0,"[-3.9081, 6.08664, -1.37143, -0.41937, 0.94756, 5.82966, 0.40884, -3.16414, -3.11584, -1.68327, 2.51011, -4.16471, 5.1129, 3.64023, 2.3349, 3.67453, 2.62499, -1.3312, -4.47391, -3.92285, 1.32724, -5.54954]"
43,sub10,supcon,0,sub10-a__0035__brushteeth.npy,3,brushteeth,1,0.37690216,0,"[-4.72671, 5.95167, -1.47287, -0.83296, 1.6858, 5.23593, 0.50091, -2.39079, -3.43979, -1.0478, 2.11426, -4.24186, 5.61066, 4.14238, 1.86676, 4.17944, 2.72427, -1.63237, -4.17889, -4.33474, 2.02071, -6.34742]"
43,sub10,supcon,0,sub10-a__0036__highfive.npy,8,highfive,8,0.9351763,1,"[-1.72565, 4.32677, -2.52076, -4.86127, -2.32587, 1.49968, -1.59216, -0.76677, 7.96909, -4.80861, 3.9923, -0.60401, 1.30474, -4.16798, 3.87973, 0.19889, -0.31923, 1.70066, 0.71114, -2.42957, -2.12885, 0.96168]"
43,sub10,supcon,0,sub10-a__0037__highfive.npy,8,highfive,8,0.95111316,1,"[-2.64902, 3.77807, -2.96627, -4.71372, -1.74788, 1.17915, -2.44619, -0.05559, 8.65762, -5.14748, 4.89868, -0.56093, 1.87068, -5.08193, 4.53253, 0.19506, -1.29356, 2.35783, -1.16863, -2.33173, -0.59537, -1.48962]"
43,sub10,supcon,0,sub10-a__0038__highfive.npy,8,highfive,8,0.8832426,1,"[-2.47265, 2.75394, -2.82802, -4.87468, -2.14747, 1.19316, -2.44586, 0.5477, 7.33919, -4.205, 4.71407, -1.06921, 2.30405, -4.57385, 3.79162, 0.1534, -1.68474, 2.05545, -1.12887, -2.63112, 1.86439, -1.63937]"
43,sub10,supcon,0,sub10-a__0039__highfive.npy,8,highfive,8,0.9568932,1,"[-3.24173, 2.96162, -2.83724, -4.67384, -1.72007, 0.97207, -2.39618, 0.50542, 8.66489, -5.16988, 4.16498, -0.95548, 1.83973, -4.78547, 4.97783, 0.53746, -2.27601, 2.82044, -1.29977, -2.44119, 0.51645, -1.57367]"
43,sub10,supcon,0,sub10-a__0040__highfive.npy,8,highfive,8,0.945677,1,"[-2.58995, 3.29409, -3.00351, -4.88274, -2.35073, 1.03024, -2.30857, 0.07368, 9.09827, -5.40432, 4.09755, -0.98366, 1.05621, -5.00879, 5.98723, 0.29903, -2.21456, 2.86087, 0.13034, -2.84604, -1.65333, -1.2425]"
43,sub10,supcon,0,sub10-a__0041__highfive.npy,8,highfive,8,0.9408471,1,"[-2.63509, 3.30063, -3.23313, -4.41892, -1.39681, 0.80397, -2.57665, 0.16629, 8.69566, -5.12879, 4.47251, -0.84822, 1.46672, -5.18857, 5.4757, -0.12773, -1.70916, 2.43621, -1.18514, -2.21437, -0.81368, -1.30457]"
43,sub10,supcon,0,sub10-a__0042__wave.npy,21,wave,8,0.4316537,0,"[1.18154, 0.26377, -2.31338, -3.43095, -3.16446, 0.06963, -0.84394, -1.88346, 4.54627, -4.0793, 4.3556, -0.42258, 1.39981, -2.87464, -0.00271, -0.25805, 0.85897, -0.03172, 0.26416, -2.99483, 1.70618, 3.13945]"
43,sub10,supcon,0,sub10-a__0043__wave.npy,21,wave,8,0.42071947,0,"[1.53268, 1.15058, -1.44652, -2.72358, -3.15516, 0.1354, -1.39901, -1.96662, 4.13065, -3.77357, 3.12702, -0.44011, 0.81524, -1.94519, -0.58066, -0.40449, -0.11291, 0.21847, 0.46282, -3.1082, 1.21578, 3.73183]"
43,sub10,supcon,0,sub10-a__0044__wave.npy,21,wave,21,0.39077145,1,"[1.20027, 1.45908, -1.80246, -2.65161, -2.69396, 0.38549, -1.37045, -2.06615, 3.94792, -3.53571, 3.55197, -0.58246, 1.08777, -1.81505, -0.22572, -0.57531, 0.82478, 0.2704, -0.36815, -3.20378, 1.29175, 4.25211]"
43,sub10,supcon,0,sub10-a__0045__wave.npy,21,wave,21,0.45701963,1,"[1.64982, 2.06832, -1.37127, -2.30392, -2.59206, 1.17362, -1.6653, -1.58765, 4.46292, -4.49111, 1.17801, -0.53957, -0.1573, -2.02142, -0.55411, -0.74418, -0.01259, 0.04677, 0.10601, -3.05262, 0.09079, 4.56457]"
43,sub10,supcon,0,sub10-a__0046__wave.npy,21,wave,21,0.5876876,1,"[1.34094, 1.78857, -1.58564, -2.52844, -2.6272, 1.18587, -1.82645, -1.3497, 3.95677, -3.70746, 2.18342, -0.45134, 0.69917, -2.22143, -0.85963, -0.74596, 0.83225, -0.1603, -0.25602, -2.96962, 1.25639, 4.81093]"
43,sub10,supcon,0,sub10-a__0047__bow.npy,2,bow,2,0.9996331,1,"[3.98713, -0.61198, 14.54049, 0.58637, -7.46982, -2.35609, -0.76506, -6.68224, -3.35375, -3.30384, 4.02009, 6.36607, -0.86502, -2.38208, -1.04044, 0.40902, -5.3994, 2.86663, -3.3998, 3.66389, 1.56577, -2.96608]"
43,sub10,supcon,0,sub10-a__0048__bow.npy,2,bow,2,0.9998672,1,"[3.05192, -0.81153, 15.77458, 1.03602, -7.81289, -2.4056, -0.33964, -6.46537, -3.58986, -2.97277, 2.49968, 6.70161, -1.48343, -2.02967, -1.76059, 0.67903, -6.0108, 3.59379, -3.60219, 3.84415, 1.74059, -2.68593]"
43,sub10,supcon,0,sub10-a__0049__bow.npy,2,bow,2,0.99992526,1,"[2.14459, -1.13625, 15.60202, 1.18592, -7.74055, -2.60696, -0.18936, -5.99292, -3.4971, -2.85748, 2.50052, 5.86043, -0.69958, -1.63017, -2.13361, 1.00745, -6.16186, 3.45281, -3.52598, 3.29347, 2.07217, -2.10534]"
43,sub10,supcon,0,sub10-a__0050__bow.npy,2,bow,2,0.99993134,1,"[2.13777, -0.65, 15.94205, 1.07546, -7.80803, -2.46131, -0.05808, -6.45706, -3.46593, -3.07894, 2.38995, 6.17716, -1.17933, -1.55975, -1.75345, 0.95994, -6.22774, 3.64152, -3.44366, 3.25177, 1.16572, -2.25972]"
43,sub10,supcon,0,sub10-a__0051__bow.npy,2,bow,2,0.99987316,1,"[2.57549, -0.5673, 15.7063, 0.94122, -7.7569, -2.33465, 0.03538, -6.29489, -3.19528, -3.20538, 2.34615, 6.58123, -1.68025, -2.23961, -1.21209, 0.79428, -6.15531, 3.69418, -3.50963, 3.77508, 1.38178, -2.98895]"
43,sub10,supcon,0,sub10-a__0052__crossarms.npy,5,crossarms,5,0.983167,1,"[-2.39232, 5.21696, -5.29096, 1.33951, -1.61368, 11.19138, -0.74138, 6.9203, -3.57629, 0.97364, -1.67075, -1.97931, -0.73378, -2.43487, 2.63291, -2.42448, 2.58971, -0.46225, 2.01915, -0.67964, -1.86496, -3.79858]"
43,sub10,supcon,0,sub10-a__0053__crossarms.npy,5,crossarms,5,0.61312956,1,"[-2.45704, 4.12878, -3.17295, 2.3356, -0.97921, 6.79638, -1.19503, 6.16531, -3.28348, 0.78548, -0.33492, -2.13247, -0.6341, -0.87343, 1.77878, -1.62833, -0.0262, -0.1754, 0.68207, -0.10277, -0.82547, -3.95599]"
43,sub10,supcon,0,sub10-a__0054__crossarms.npy,5,crossarms,5,0.6181302,1,"[-2.72794, 3.97173, -3.40424, 2.10949, -0.5884, 6.98147, -1.62562, 6.37823, -3.41273, 1.02503, -0.18642, -2.21701, -0.10795, -0.71153, 1.25259, -1.37099, 0.82077, -0.36608, -0.04875, -0.6217, -0.52249, -3.31707]"
43,sub10,supcon,0,sub10-a__0055__crossarms.npy,5,crossarms,5,0.5943407,1,"[-2.48372, 3.87021, -3.69997, 1.05428, -1.23492, 6.77803, -1.50761, 6.27683, -2.39287, 0.3553, 0.0731, -2.45077, 0.26005, -1.15319, 1.57574, -1.4437, 0.35438, -0.3875, 1.15002, -0.94817, -0.09168, -3.60109]"
43,sub10,supcon,0,sub10-a__0056__crossarms.npy,5,crossarms,5,0.9631301,1,"[-1.55302, 4.16879, -3.23546, 1.31431, -1.36346, 8.45588, -1.55234, 4.56117, -1.78327, 0.18183, -0.34857, -1.89967, 0.08452, -1.01599, 1.2855, -1.39683, 1.65887, -0.43263, -0.03395, -1.01501, -0.93709, -2.39618]"
43,sub10,supcon,0,sub10-a__0057__airpunch.npy,1,airpunch,8,0.9757622,0,"[-0.58402, 3.85482, -2.53951, -4.79075, -4.60461, 0.64417, -0.38202, 0.73064, 10.64173, -4.95893, 2.12488, -1.66769, -2.12265, -3.63724, 3.42308, -0.06716, -4.66997, 2.30165, 6.84158, -0.65714, -2.8369, -3.25896]"
43,sub10,supcon,0,sub10-a__0058__airpunch.npy,1,airpunch,8,0.9674937,0,"[-1.2188, 4.2466, -3.43559, -5.83769, -4.16772, 0.51227, -0.11908, -0.57304, 10.69762, -5.1053, 2.95644, -1.78875, -1.91209, -3.6426, 4.49241, 0.05357, -3.8254, 1.78287, 7.16794, -1.4075, -4.1747, -3.25799]"
43,sub10,supcon,0,sub10-a__0059__airpunch.npy,1,airpunch,8,0.6631369,0,"[-0.64084, 3.81655, -4.88413, -7.77379, -5.36375, 0.39399, 0.19086, -0.46462, 9.68161, -4.47431, 3.73317, -1.47238, -1.28533, -3.87993, 3.73638, -0.25754, -4.30769, 1.74529, 8.98681, -0.08938, -2.10838, -5.1695]"
43,sub10,supcon,0,sub10-a__0060__airpunch.npy,1,airpunch,18,0.97644264,0,"[-1.52713, 5.96604, -5.24046, -7.53842, -5.76898, -0.25719, 1.65268, 0.54823, 8.33296, -2.93524, 4.19055, -3.53455, -2.09077, -2.55295, 4.20494, -0.91813, -6.22145, 0.84442, 12.17885, 1.04002, -3.04751, -7.93261]"
43,sub10,supcon,0,sub10-a__0061__airpunch.npy,1,airpunch,18,0.9844781,0,"[-1.34109, 5.49736, -5.65577, -7.46829, -5.51394, 0.18743, 1.14821, 1.01486, 7.95197, -2.88781, 3.70445, -3.52128, -2.02392, -2.61295, 3.37814, -1.09108, -5.93744, 0.68994, 12.21052, 0.73372, -2.13154, -7.24117]"
