seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
43,sub11,mae,0,sub11-a__0001__wave.npy,21,wave,21,0.8576117,1,"[0.52639, 1.78176, 7.23265, 2.16439, -5.71735, -5.93191, -3.66475, 1.91927, 0.7746, -5.57122, -2.23262, -2.53476, 3.99907, 0.0142, -7.14865, 4.26908, -6.33217, 1.86183, 3.99084, -0.99068, -0.21246, 9.17221]"
43,sub11,mae,0,sub11-a__0002__wave.npy,21,wave,21,0.9511753,1,"[-1.26045, 1.18717, 6.50378, 4.02024, -5.59479, -4.2806, -3.89195, 4.3715, -0.35693, -5.78523, -3.11746, -2.4095, 4.45157, 0.90949, -7.74327, 4.50568, -5.10117, 2.4003, 3.49896, -2.54851, -0.94063, 9.9071]"
43,sub11,mae,0,sub11-a__0003__wave.npy,21,wave,21,0.9685929,1,"[-1.0946, 1.86963, 6.67107, 3.64072, -5.54573, -4.92117, -4.06927, 4.60376, 0.07404, -5.80412, -3.1221, -2.59493, 4.33955, 0.86336, -7.45055, 3.81527, -4.99603, 2.05782, 3.73033, -2.81016, -1.61979, 10.44046]"
43,sub11,mae,0,sub11-a__0004__wave.npy,21,wave,21,0.9735739,1,"[-0.53993, 2.25166, 7.0092, 2.86293, -5.43782, -5.19612, -4.12719, 4.15058, 0.47919, -5.85736, -2.85438, -2.84984, 3.96647, 0.79293, -7.27041, 3.66515, -5.18356, 1.96421, 3.35869, -2.70444, -1.51241, 10.79944]"
43,sub11,mae,0,sub11-a__0005__wave.npy,21,wave,21,0.90306103,1,"[-0.49795, 1.84408, 6.65744, 3.08739, -5.53592, -5.06773, -4.02721, 4.22277, 0.19394, -5.70215, -2.60031, -2.11499, 4.12818, 0.31616, -6.94988, 3.87424, -5.15115, 1.97913, 4.04718, -2.71854, -1.72515, 9.19146]"
43,sub11,mae,0,sub11-a__0006__wave.npy,21,wave,21,0.93509537,1,"[-0.36943, 1.85516, 6.7805, 3.01779, -5.85204, -5.18874, -3.82205, 3.50584, 0.73396, -5.79403, -2.5288, -2.56543, 4.1095, 0.13256, -7.17304, 3.93966, -5.54664, 1.99729, 3.83323, -2.1677, -0.9392, 9.6809]"
43,sub11,mae,0,sub11-a__0007__bow.npy,2,bow,2,0.8351534,1,"[4.70247, -2.47475, 9.69608, -2.44759, -9.39456, -5.9517, 0.50388, -7.25837, 0.19264, -2.67714, 0.03234, 2.54214, 7.31327, -4.7782, -4.71984, 4.8094, -9.11956, 0.21002, 1.62268, 6.16727, 6.88164, 0.02285]"
43,sub11,mae,0,sub11-a__0008__bow.npy,2,bow,2,0.9486149,1,"[4.67008, -1.66143, 10.8461, -2.57704, -9.48583, -6.1111, 0.73011, -6.60542, -0.16536, -3.17124, -0.29337, 2.42182, 7.57568, -3.94038, -4.72218, 3.95689, -8.94648, -0.28851, 1.37504, 5.44558, 6.03515, 0.64808]"
43,sub11,mae,0,sub11-a__0009__bow.npy,2,bow,2,0.75829023,1,"[4.34406, -2.99717, 9.55063, -1.89818, -9.75734, -5.79498, 1.43002, -7.61374, -0.5366, -2.64007, -0.3051, 3.46058, 8.0053, -4.63902, -4.28637, 4.46727, -8.72053, -0.36929, 1.88013, 6.27493, 6.60937, -0.33599]"
43,sub11,mae,0,sub11-a__0010__bow.npy,2,bow,2,0.80914915,1,"[4.558, -2.7334, 9.86675, -2.27322, -9.71464, -5.968, 1.51228, -7.44828, -0.78103, -2.31495, 0.02541, 3.66762, 8.17476, -4.60122, -3.92638, 3.88454, -8.47329, -1.00741, 1.94201, 5.92232, 6.05509, -0.61716]"
43,sub11,mae,0,sub11-a__0011__bow.npy,2,bow,2,0.80114,1,"[4.58351, -2.70174, 9.83988, -2.28025, -9.64073, -5.96932, 1.31009, -7.27494, -0.8214, -2.24796, -0.08665, 3.75835, 8.22521, -4.5939, -4.09194, 4.01355, -8.41935, -0.99964, 1.9621, 5.81323, 5.94127, -0.60868]"
43,sub11,mae,0,sub11-a__0012__crossarms.npy,5,crossarms,3,0.9486553,0,"[-4.41106, 1.15588, -6.46692, 10.92068, -2.15212, 7.50472, -1.74865, 3.1179, -2.34122, -4.02543, -4.20359, 3.14325, 5.52296, -0.96383, -0.9738, 1.60642, 6.61694, -0.13666, 4.81079, -3.90825, -6.08506, -7.66002]"
43,sub11,mae,0,sub11-a__0013__crossarms.npy,5,crossarms,3,0.95852566,0,"[-5.30213, 1.12164, -6.06624, 11.89543, -1.92355, 8.42983, -2.57234, 4.95059, -3.01097, -4.7159, -4.16217, 1.95279, 5.79349, 0.44074, -2.02755, 1.42625, 7.11901, 0.65143, 3.65013, -5.42344, -6.10163, -6.23807]"
43,sub11,mae,0,sub11-a__0014__crossarms.npy,5,crossarms,3,0.9183585,0,"[-4.71547, 3.28267, -6.67568, 11.6705, -0.38404, 8.94071, -2.05148, 3.19275, -3.13565, -5.07033, -4.72314, 1.64418, 4.62365, 1.19196, -0.81019, 0.85438, 7.85057, -1.28622, 3.64017, -3.39896, -7.11159, -7.9437]"
43,sub11,mae,0,sub11-a__0015__crossarms.npy,5,crossarms,3,0.87294066,0,"[-5.22334, 1.13138, -7.42548, 11.34517, -1.41659, 9.05976, -1.37898, 3.86307, -3.04743, -4.1059, -4.88445, 4.01186, 5.1891, -0.78933, -0.37019, 1.39176, 8.0966, -0.08149, 4.86857, -4.40847, -6.99306, -8.80363]"
