seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
43,sub11,supMAE,0,sub11-a__0001__wave.npy,21,wave,21,0.8909908,1,"[-5.53958, 2.22052, 10.30719, 7.22509, -4.20252, -6.56754, -2.79058, 10.4316, 0.09675, -9.3781, -8.79669, -3.67259, 7.03625, 0.36402, -7.47609, 4.10917, -3.01673, 8.95143, -2.37918, -7.37214, -3.20211, 13.31494]"
43,sub11,supMAE,0,sub11-a__0002__wave.npy,21,wave,21,0.87089384,1,"[-5.46386, 1.41987, 10.50715, 7.25663, -4.10195, -6.45596, -2.65831, 10.0562, -0.96872, -8.87739, -8.6764, -3.56076, 7.40335, 0.57135, -7.9575, 4.31643, -3.07763, 9.46756, -2.22726, -7.23324, -2.36674, 13.14671]"
43,sub11,supMAE,0,sub11-a__0003__wave.npy,21,wave,21,0.64521706,1,"[-5.99532, 1.94651, 10.08465, 7.92514, -3.97502, -6.28509, -2.49166, 11.13901, -1.04948, -9.10268, -8.73366, -3.0408, 7.6657, 0.92532, -7.8885, 3.33632, -2.34684, 8.79127, -1.79122, -7.6926, -3.33858, 12.15302]"
43,sub11,supMAE,0,sub11-a__0004__wave.npy,21,wave,21,0.90373075,1,"[-5.17606, 1.8288, 10.50298, 6.5697, -4.02604, -6.40303, -3.08892, 10.30793, -0.2573, -8.98985, -8.63507, -3.61824, 7.29368, 0.18713, -7.58587, 4.35162, -2.87377, 9.14641, -2.94914, -7.21434, -2.81159, 13.50441]"
43,sub11,supMAE,0,sub11-a__0005__wave.npy,21,wave,7,0.6297622,0,"[-6.16389, 2.37917, 9.58879, 8.35849, -3.7138, -5.59008, -2.35124, 12.05951, -1.40215, -9.56415, -8.50001, -3.0637, 6.96875, 1.15001, -7.35928, 2.72708, -1.99882, 8.43474, -1.50343, -7.96328, -4.49748, 11.2514]"
43,sub11,supMAE,0,sub11-a__0006__wave.npy,21,wave,21,0.59951115,1,"[-5.91772, 2.4583, 10.01391, 7.71389, -4.01394, -5.98514, -2.52794, 11.5263, -0.64785, -9.48212, -8.59609, -3.24285, 7.1587, 0.80594, -7.50486, 3.19309, -2.39917, 8.58937, -2.09563, -7.78998, -3.91459, 12.19866]"
43,sub11,supMAE,0,sub11-a__0007__bow.npy,2,bow,2,0.6220176,1,"[0.59349, -0.43496, 10.66515, 0.22148, -7.14016, -9.52019, -0.43877, 0.12793, 4.05351, -4.90275, -6.48083, 3.10489, 9.81752, -6.53068, -4.24089, 6.37654, -8.02057, 7.99851, -2.17437, 1.41223, 6.02441, 8.19167]"
43,sub11,supMAE,0,sub11-a__0008__bow.npy,2,bow,2,0.80518097,1,"[0.23488, -0.01089, 11.88924, 0.35907, -6.94343, -9.7385, -0.19933, 1.0798, 3.35796, -5.56138, -6.82484, 2.70969, 10.14335, -5.58727, -4.27854, 5.96293, -7.85431, 8.14245, -3.09665, 0.33798, 5.07679, 8.66396]"
43,sub11,supMAE,0,sub11-a__0009__bow.npy,2,bow,2,0.51154387,1,"[0.24698, -0.21292, 10.39211, 0.77708, -7.44882, -9.56621, 0.72719, 0.06035, 3.78219, -4.93675, -6.5419, 4.05667, 10.23034, -6.20904, -3.9297, 5.37456, -7.91505, 7.32164, -1.50279, 1.67404, 5.93117, 7.07174]"
43,sub11,supMAE,0,sub11-a__0010__bow.npy,2,bow,12,0.5239299,0,"[0.14407, -0.40659, 10.57624, 0.50584, -7.12751, -9.58205, 0.58413, 0.57105, 3.2125, -4.70791, -6.60689, 4.38404, 10.7462, -6.04262, -3.92285, 5.1264, -7.40005, 7.26994, -1.67818, 1.07131, 5.47656, 6.96413]"
