seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
42,sub10,mae,0,sub10-a__0001__wave.npy,21,wave,21,0.9998913,1,"[-0.3801, 1.04569, 3.12122, 4.3502, -6.74989, -4.3814, -2.4795, 2.2709, 7.40507, -6.63008, -2.99515, -6.27715, -2.16319, 2.87632, -3.76769, -1.43621, -7.03336, 0.35188, 7.75836, -6.50853, 0.54428, 17.44958]"
42,sub10,mae,0,sub10-a__0002__wave.npy,21,wave,21,0.9997962,1,"[0.9248, 1.88671, 3.39748, 3.92561, -6.62913, -3.46979, -2.50074, 1.61176, 6.32223, -6.82895, -2.88434, -6.95611, -2.72746, 3.38909, -3.49271, -0.92702, -7.29177, 0.14834, 6.8347, -5.78212, 1.39448, 15.88573]"
42,sub10,mae,0,sub10-a__0003__wave.npy,21,wave,21,0.99896574,1,"[0.90249, 2.5067, 2.64699, 3.7484, -7.05351, -2.18336, -2.0792, 3.87231, 6.00014, -7.48882, -2.94552, -6.01107, -2.54075, 2.79026, -2.16708, -1.91445, -6.45786, -0.51797, 6.86624, -6.49242, -0.03145, 14.18663]"
42,sub10,mae,0,sub10-a__0004__wave.npy,21,wave,21,0.9995222,1,"[1.18235, 2.32303, 3.36523, 4.31712, -6.99015, -2.51901, -3.18428, 2.32324, 6.3123, -7.10116, -2.43258, -6.73292, -2.67558, 3.12971, -3.3811, -1.64618, -6.81099, -0.60227, 6.26712, -5.73211, 1.07649, 14.76289]"
42,sub10,mae,0,sub10-a__0005__wave.npy,21,wave,21,0.9969663,1,"[0.88988, 3.22466, 1.96884, 6.90219, -6.6167, -1.10603, -3.45973, 4.70905, 3.59105, -7.59223, -2.83326, -6.31473, -3.33989, 5.06906, -3.32529, -2.21329, -5.0247, -0.65318, 5.65501, -6.78131, -0.70496, 13.18683]"
42,sub10,mae,0,sub10-a__0006__wave.npy,21,wave,21,0.9994547,1,"[1.13723, 2.56869, 2.94356, 5.75181, -6.65188, -2.02386, -3.29721, 2.72091, 4.59211, -7.05243, -2.61406, -6.86693, -3.16921, 4.75692, -3.80486, -1.58669, -6.09207, -0.3833, 5.75795, -6.2375, 0.57712, 14.31602]"
42,sub10,mae,0,sub10-a__0007__bow.npy,2,bow,2,0.99996877,1,"[0.74154, -1.41972, 15.06126, 2.74032, -7.92392, -1.57965, 0.55567, -8.05175, 1.99675, -2.04816, -0.29897, 0.75504, -1.48497, -0.30724, -3.34302, 0.61307, -5.62116, -0.14925, -3.38826, 1.43376, 4.09327, 2.3577]"
42,sub10,mae,0,sub10-a__0008__bow.npy,2,bow,2,0.99998546,1,"[0.06174, -1.97515, 15.50811, 2.43279, -7.90225, -1.54434, 1.88289, -7.52491, 1.66035, -1.74547, -0.75431, 2.33106, -1.54318, -1.27303, -2.79848, 1.11721, -5.44606, 0.38852, -3.68518, 1.48859, 3.34397, 1.72777]"
42,sub10,mae,0,sub10-a__0009__bow.npy,2,bow,2,0.9999844,1,"[0.28253, -1.26974, 15.20218, 2.41807, -7.86388, -1.26327, 1.45068, -7.67289, 1.81053, -2.14391, -0.68996, 2.03448, -1.06089, -1.17714, -2.33515, 0.73846, -4.91545, -0.37612, -4.15808, 1.60057, 2.95736, 1.13417]"
42,sub10,mae,0,sub10-a__0010__bow.npy,2,bow,2,0.99997807,1,"[-0.09302, -1.56184, 15.18073, 2.90669, -7.46697, -1.41224, 1.38337, -7.72569, 1.65022, -1.79381, -1.08804, 1.67325, -1.48731, -0.85595, -3.28014, 1.51904, -5.08453, 0.19267, -3.97547, 1.80694, 3.4672, 1.88448]"
