seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
42,sub10,supcon,0,sub10-a__0001__wave.npy,21,wave,3,0.900157,0,"[1.15518, -1.212, -4.82607, 6.34203, -3.31937, 0.67297, -4.34782, -2.42689, -1.12182, -3.7426, 2.72221, -4.28311, 1.06249, 0.77371, -3.10731, -2.98373, -3.05612, -0.95419, -1.56441, -3.20792, 1.07652, 3.49855]"
42,sub10,supcon,0,sub10-a__0002__wave.npy,21,wave,3,0.82203954,0,"[1.82284, 0.44797, -4.48999, 6.41675, -3.74235, 1.05103, -5.2798, -1.09859, -2.91104, -2.86326, 4.66252, -3.42757, 1.29387, 1.15738, -1.66081, -2.80502, -3.05049, -0.80806, -3.03694, -1.92433, 1.8318, 0.36845]"
42,sub10,supcon,0,sub10-a__0003__wave.npy,21,wave,3,0.8746378,0,"[1.72002, 0.01077, -5.41902, 5.8495, -3.73039, 1.47067, -5.41578, 0.5005, -1.49577, -3.37307, 2.78863, -3.39477, 2.37606, -0.03313, -3.10699, -2.56261, -2.01578, -1.1451, -3.00983, -1.9454, 1.35323, 1.43467]"
42,sub10,supcon,0,sub10-a__0004__wave.npy,21,wave,3,0.92390007,0,"[1.95773, 0.71516, -5.25964, 6.85227, -3.54996, 1.28258, -5.77552, -0.10146, -2.27579, -2.87705, 3.91291, -3.73093, 1.71876, 0.082, -2.53526, -2.61421, -2.22023, -1.16821, -3.09251, -1.77547, 1.32259, 1.03597]"
42,sub10,supcon,0,sub10-a__0005__wave.npy,21,wave,3,0.9733951,0,"[1.51271, 1.37662, -5.42513, 7.53407, -2.74387, 1.17049, -6.16992, 0.82963, -2.6193, -2.75759, 3.3122, -2.88491, 1.21288, 0.97933, -3.00365, -1.48995, -2.09979, -1.42848, -3.05939, -1.30961, 0.33403, 0.02839]"
42,sub10,supcon,0,sub10-a__0006__wave.npy,21,wave,3,0.7958687,0,"[1.92668, 0.51728, -5.10455, 6.22829, -3.36513, 1.33866, -5.94288, -0.22139, -3.63423, -2.39222, 4.54041, -3.31889, 1.76618, 2.22348, -3.10537, -1.99863, -2.13411, -1.32017, -3.1775, -1.70187, 1.79941, 0.00178]"
42,sub10,supcon,0,sub10-a__0007__bow.npy,2,bow,2,0.9998956,1,"[1.69539, -1.18741, 14.11455, 1.86436, -5.32962, -0.10897, 0.7313, -5.04642, -2.09958, -3.2611, 0.79465, 4.35708, -3.52829, -2.67638, 3.49637, -0.27196, -6.71811, 0.53087, -3.41524, -0.43011, 1.56469, 1.43212]"
42,sub10,supcon,0,sub10-a__0008__bow.npy,2,bow,2,0.9998691,1,"[0.83019, -0.99471, 13.96335, 0.92688, -5.66517, 0.11375, 1.42397, -5.44815, -1.66091, -2.57033, -0.09982, 4.72596, -3.14431, -3.1217, 2.76841, 0.21045, -6.09857, 0.09387, -2.62421, 0.05943, 1.188, 1.47292]"
42,sub10,supcon,0,sub10-a__0009__bow.npy,2,bow,2,0.9998658,1,"[0.62924, -0.26571, 13.43366, 0.52373, -6.21643, 0.44806, 1.08223, -5.3107, -1.28717, -2.84205, 1.24009, 3.98201, -3.19659, -2.78923, 2.80946, 0.30438, -6.3025, 0.41781, -2.08054, 0.36307, 0.79275, 0.71205]"
42,sub10,supcon,0,sub10-a__0010__bow.npy,2,bow,2,0.9998839,1,"[0.83158, -0.65927, 13.8625, 1.04245, -5.85909, 0.34427, 1.28941, -5.43465, -1.43241, -2.9941, 0.38422, 4.43949, -3.31525, -2.89432, 2.60755, 0.49773, -6.25456, 0.43955, -2.57002, 0.35326, 0.9726, 1.22156]"
