seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
42,sub11,mae,1,sub11-a__0001__wave.npy,21,wave,21,0.9495436,1,"[-1.379, 2.04178, 3.84471, 2.85431, -13.20585, -5.39618, -3.79916, 0.18309, 9.61359, -6.97418, -2.43135, 0.45187, -1.18734, -3.36737, -4.35526, -1.76385, -9.10751, 2.03714, 0.93708, -2.64596, -4.21581, 12.55418]"
42,sub11,mae,1,sub11-a__0002__wave.npy,21,wave,21,0.9642004,1,"[-1.42257, 1.25395, 4.10051, 2.64153, -13.37606, -5.58517, -3.36235, -0.02602, 9.40405, -6.58961, -2.91875, 0.58422, -0.88339, -3.70101, -4.44238, -1.25924, -9.42237, 2.1079, 1.33525, -2.6787, -3.75125, 12.70511]"
42,sub11,mae,1,sub11-a__0003__wave.npy,21,wave,21,0.97036034,1,"[-1.51433, 1.50789, 3.59537, 2.95698, -13.14505, -6.15455, -3.55026, 0.2871, 9.85052, -6.9422, -2.93174, 0.85687, -1.37159, -3.76021, -4.56058, -1.66205, -8.77279, 2.16307, 1.37323, -3.42782, -4.33642, 13.34314]"
42,sub11,mae,1,sub11-a__0005__wave.npy,21,wave,21,0.9122413,1,"[-1.34246, 1.37057, 2.86822, 3.4812, -12.63745, -5.08789, -3.67132, 2.05581, 9.56466, -7.05597, -3.14473, 1.1245, -1.71845, -3.45542, -4.20988, -1.98944, -8.05048, 2.04538, 1.28905, -4.06625, -4.92982, 11.91137]"
42,sub11,mae,1,sub11-a__0006__wave.npy,21,wave,21,0.9409172,1,"[-1.4912, 1.91063, 3.12067, 3.1064, -13.05808, -5.04006, -3.78274, 1.2788, 9.90089, -7.1115, -2.67479, 0.65754, -1.39389, -3.5934, -4.27639, -1.99054, -8.5874, 2.22657, 1.0377, -3.46473, -4.6074, 12.67232]"
42,sub11,mae,1,sub11-a__0007__bow.npy,2,bow,2,0.99101233,1,"[3.22282, -1.48297, 13.16419, -3.14979, -13.86845, -6.08363, -1.40638, -7.53756, 4.70773, 1.88188, 0.48465, 6.57355, 7.75894, -10.30528, -0.32384, 1.80126, -14.73835, -1.50036, 0.34682, 7.32294, 0.7632, -2.11456]"
42,sub11,mae,1,sub11-a__0008__bow.npy,2,bow,2,0.9950181,1,"[2.92221, -0.55525, 13.61741, -3.10802, -14.64708, -6.27163, -1.18359, -7.35436, 5.12094, 0.74181, -0.11268, 6.99168, 7.54625, -9.73663, -0.87819, 1.16355, -14.67093, -1.58124, 0.01733, 6.83467, 0.22623, -1.36896]"
42,sub11,mae,1,sub11-a__0009__bow.npy,2,bow,2,0.9905663,1,"[3.122, -1.78358, 13.30067, -2.93757, -13.79538, -6.04605, -1.0438, -7.56216, 4.09536, 1.72421, 0.19193, 7.22193, 7.95947, -9.90768, 0.11311, 1.33077, -14.06395, -2.20216, 0.14129, 7.2161, 0.66808, -2.67053]"
42,sub11,mae,1,sub11-a__0010__bow.npy,2,bow,2,0.9898754,1,"[3.06879, -1.83122, 13.38054, -3.03148, -13.73139, -6.28538, -0.84275, -7.42546, 4.1963, 1.79025, 0.15943, 7.87422, 7.98229, -10.16523, -0.01405, 1.22581, -13.79235, -2.27393, 0.20931, 6.86727, 0.33036, -2.83296]"
42,sub11,mae,1,sub11-a__0011__bow.npy,2,bow,2,0.98823124,1,"[3.05818, -1.89005, 13.19989, -2.93071, -13.68958, -6.18483, -0.99964, -7.17751, 4.30455, 1.79603, 0.08087, 7.77658, 8.05991, -10.22738, -0.13182, 1.29745, -13.72459, -2.35966, 0.24687, 6.6528, 0.31694, -2.72527]"
42,sub11,mae,1,sub11-a__0012__crossarms.npy,5,crossarms,5,0.80003566,1,"[0.88337, 2.62738, -1.64295, 4.41594, -3.33241, 8.68689, -1.91831, 7.19607, 2.87095, 0.15811, -6.77903, -0.81347, 1.7451, -3.89272, -0.98421, 2.35698, -0.58173, -3.08221, 2.25113, 0.18686, -4.07183, -10.38902]"
