seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
44,sub8,supLP120,0,sub8-a__0001__wave.npy,21,wave,10,0.8232545,0,"[-3.41675, 1.79781, 2.75035, -4.81567, -12.91803, -3.00688, -8.11293, -4.36331, 8.57495, -1.59829, 12.03079, 2.19252, -1.68966, -4.78964, 7.46335, -5.18398, -6.8196, -1.99799, 0.25344, -3.34404, -3.45861, 10.27373]"
44,sub8,supLP120,0,sub8-a__0002__wave.npy,21,wave,21,0.85975,1,"[-3.41229, 2.70243, 1.36562, -4.64838, -12.12955, -2.61426, -7.3055, -3.57923, 8.50454, -1.90065, 9.77932, 1.4385, 0.27128, -3.79178, 5.5467, -5.69285, -5.65017, -3.23082, 1.06462, -4.70826, -3.80472, 11.85149]"
44,sub8,supLP120,0,sub8-a__0003__wave.npy,21,wave,21,0.89634264,1,"[-3.63448, 2.87354, 1.17228, -4.55, -11.4093, -2.60139, -7.47302, -4.08982, 8.05103, -1.64061, 9.35958, 1.13375, 0.15614, -4.03312, 6.3905, -5.39347, -5.50867, -3.14784, 1.40332, -5.11296, -4.5104, 11.79756]"
44,sub8,supLP120,0,sub8-a__0004__wave.npy,21,wave,21,0.7629386,1,"[-3.377, 2.03223, 1.41134, -4.38831, -12.11169, -2.8448, -7.21637, -3.93852, 7.86872, -1.5818, 10.28516, 1.53404, -0.23785, -3.67564, 6.03547, -5.5129, -5.91924, -2.67972, 0.88925, -4.4549, -3.30723, 11.55313]"
44,sub8,supLP120,0,sub8-a__0005__wave.npy,21,wave,21,0.92895836,1,"[-3.62261, 2.34864, 0.63168, -4.18376, -11.09001, -2.66835, -7.00198, -4.0142, 7.31814, -1.18954, 9.20022, 1.00257, 0.27225, -3.41447, 5.83145, -5.45567, -5.29048, -3.01939, 1.44742, -5.30864, -3.96343, 11.944]"
44,sub8,supLP120,0,sub8-a__0006__wave.npy,21,wave,21,0.9680324,1,"[-3.09823, 2.73858, -0.24948, -4.40737, -10.66562, -2.55744, -7.1478, -4.16719, 7.81572, -0.98884, 8.53413, 0.26082, 0.15048, -3.26871, 5.55841, -5.45682, -4.573, -3.69642, 1.54286, -5.6249, -4.39854, 12.37857]"
44,sub8,supLP120,0,sub8-a__0008__bow.npy,2,bow,11,0.99404055,0,"[-0.79744, 2.64488, 4.55219, -6.9324, -5.31811, -2.23493, 1.2588, -0.30524, 2.38311, -3.69264, -2.81807, 11.93705, 2.37559, -7.94021, 6.21972, -4.92547, 0.05485, 0.20375, 4.84291, 5.00451, -6.99165, -5.5791]"
44,sub8,supLP120,0,sub8-a__0009__bow.npy,2,bow,11,0.99324906,0,"[-2.4896, 1.72971, 6.63401, -6.57382, -6.50829, -2.41037, 0.94838, -0.41819, 2.20723, -2.78537, -1.14338, 13.07443, 2.4052, -9.21674, 7.76183, -5.44672, -1.67428, 0.78506, 2.78666, 4.39893, -7.41752, -4.97718]"
44,sub8,supLP120,0,sub8-a__0010__bow.npy,2,bow,11,0.9859637,0,"[-0.87157, 0.70273, 4.03218, -5.57517, -4.75045, -3.62715, 3.23452, -0.20466, 0.84839, -1.80721, -2.68591, 10.49027, 5.99792, -5.58011, 0.91232, -3.87488, -1.18813, -1.07705, 2.01933, 2.3937, -3.36987, -2.62534]"
44,sub8,supLP120,0,sub8-a__0011__bow.npy,2,bow,11,0.999009,0,"[-1.58202, 2.2747, 4.85217, -6.42182, -5.27603, -2.88741, 3.09448, -0.14558, 1.59423, -3.66125, -3.28845, 12.78867, 4.12128, -7.02621, 3.60602, -4.82117, -0.92048, 0.02182, 3.13913, 4.19498, -6.24525, -3.98522]"
44,sub8,supLP120,0,sub8-a__0012__crossarms.npy,5,crossarms,12,0.90503865,0,"[0.62682, 0.31115, -2.84739, -1.90879, -2.44279, 1.13823, -3.07013, 0.25777, -3.58506, 0.3314, -2.10404, -2.75036, 7.68486, 4.70226, -1.84067, 2.14787, 2.46428, -1.83834, 1.91048, -5.00609, 4.26271, 2.30575]"
44,sub8,supLP120,0,sub8-a__0013__crossarms.npy,5,crossarms,12,0.4274746,0,"[1.85353, 1.10011, -3.00038, -2.05842, -1.63782, 2.50296, -4.37251, 2.12094, -3.74269, -2.06567, -2.23071, -2.54549, 5.5021, 3.39897, -1.04671, 1.53015, 3.55278, -1.04129, 5.40029, -3.83346, 1.46023, 0.57682]"
44,sub8,supLP120,0,sub8-a__0014__crossarms.npy,5,crossarms,18,0.5719802,0,"[2.9677, 0.67992, -3.33144, -2.53171, -1.0362, 2.12267, -4.83329, 1.91312, -3.93203, -2.92973, -2.63338, -1.67528, 6.25732, 2.33394, -0.69764, 1.48186, 4.83759, -1.21042, 6.85194, -3.70223, 1.79747, -0.25342]"
44,sub8,supLP120,0,sub8-a__0015__crossarms.npy,5,crossarms,18,0.679886,0,"[3.34341, 0.88567, -3.46435, -2.8348, -1.20684, 2.27299, -5.10989, 2.10727, -3.73245, -2.99294, -2.53906, -1.95135, 6.04865, 2.55962, -1.01536, 1.48861, 5.06842, -1.35363, 7.23757, -3.73625, 1.3945, -0.07473]"
44,sub8,supLP120,0,sub8-a__0016__crossarms.npy,5,crossarms,18,0.9178781,0,"[3.09509, 1.60175, -3.36605, -2.18666, -1.63752, 2.41299, -4.53711, 0.53496, -3.35552, -3.89874, -1.87242, -0.72942, 4.84396, 1.19202, 1.03314, 0.53385, 3.92203, -0.62361, 7.84624, -2.33259, 0.32972, -0.87538]"
44,sub8,supLP120,0,sub8-a__0019__airpunch.npy,1,airpunch,1,0.44973344,1,"[2.37871, 7.20968, -1.89395, -3.14307, -4.06577, -3.23091, -3.24615, -4.33792, 2.06646, -0.99898, 1.10348, -1.40423, 5.76094, -3.61556, 6.82728, -3.25613, -0.96209, -5.50196, 5.96267, -3.66303, -2.36633, 0.96642]"
44,sub8,supLP120,0,sub8-a__0020__airpunch.npy,1,airpunch,1,0.41150206,1,"[2.60686, 7.16529, -2.29358, -3.05359, -4.02187, -2.96532, -3.63393, -4.61278, 1.9153, -0.91764, 1.52172, -1.03238, 5.93491, -3.73482, 7.03365, -3.46386, -0.51848, -5.40509, 5.73438, -4.13174, -2.5306, 0.70684]"
44,sub8,supLP120,0,sub8-a__0021__airpunch.npy,1,airpunch,14,0.52238506,0,"[2.67952, 6.73083, -2.66731, -3.65066, -3.72399, -3.07046, -4.01368, -4.76371, 2.16674, -0.56762, 1.46131, -0.98843, 5.81254, -4.24737, 7.42904, -3.36697, -0.19246, -5.58299, 5.81404, -4.27422, -2.77114, 1.05298]"
44,sub8,supLP120,0,sub8-a__0022__airpunch.npy,1,airpunch,12,0.3676783,0,"[2.08976, 6.42835, -2.25926, -3.40844, -3.61236, -3.68486, -3.7721, -4.72297, 2.13714, -0.25074, 1.53317, -1.1146, 6.77278, -4.14539, 6.58851, -3.19525, -0.52691, -5.74619, 4.84133, -4.94328, -2.5072, 1.92953]"
44,sub8,supLP120,0,sub8-a__0023__drink.npy,7,drink,21,0.8448987,0,"[-3.41159, 3.4958, -3.80976, -2.2039, -4.27667, 3.3503, -6.21892, 1.87247, -0.51906, 3.41916, 2.42967, -2.88669, 6.38534, 3.1023, -3.34498, -2.47298, 1.3461, -4.61306, 1.6369, -7.24781, -0.92629, 8.29578]"
44,sub8,supLP120,0,sub8-a__0024__drink.npy,7,drink,21,0.7100266,0,"[-2.5813, 3.73118, -3.83471, -2.05917, -3.70085, 4.71377, -6.40946, 2.4252, -0.68304, 1.59607, 1.92824, -2.90396, 4.9139, 2.27593, -3.16615, -2.17852, 2.08369, -3.74446, 3.72476, -6.5779, -2.04182, 6.81666]"
44,sub8,supLP120,0,sub8-a__0025__drink.npy,7,drink,21,0.8070116,0,"[-2.86166, 4.64055, -4.14277, -2.01006, -3.55264, 5.44966, -6.60388, 0.87745, 0.46062, 0.74169, 2.61129, -2.50401, 3.88991, 0.88176, -2.59962, -2.10802, 1.97045, -3.86268, 2.43796, -6.1918, -4.15814, 7.48629]"
44,sub8,supLP120,0,sub8-a__0026__drink.npy,7,drink,21,0.88620234,0,"[-2.98125, 3.54572, -3.85172, -2.01838, -3.85936, 5.31167, -6.66586, 2.27539, -0.06949, 1.35735, 2.41768, -2.85162, 4.24672, 1.65181, -3.18767, -2.03178, 2.19124, -3.82617, 2.00891, -6.54479, -2.70891, 7.92511]"
