seed,subject,method,k,file,true_id,true_label,pred_id,conf,correct,logits
44,sub8,scratch,1,sub8-a__0001__wave.npy,21,wave,21,0.7487199,1,"[0.87944, 9.01547, 5.41692, 2.04771, -8.81962, -6.48254, -8.58742, 2.63259, 11.20048, -0.37803, -0.35366, -8.5867, 1.6015, -1.77411, -4.79283, -1.13541, -9.81472, 0.12696, -4.09808, -8.37852, -3.16395, 12.40202]"
44,sub8,scratch,1,sub8-a__0002__wave.npy,21,wave,21,0.8136194,1,"[0.31306, 8.65691, 5.04986, 2.62362, -8.94147, -6.03836, -8.96553, 3.43183, 11.23166, -0.65732, -0.62294, -8.51785, 1.85044, -1.90571, -4.78053, -1.52006, -9.35332, -0.10131, -4.25321, -8.53632, -3.36869, 12.78137]"
44,sub8,scratch,1,sub8-a__0003__wave.npy,21,wave,21,0.773148,1,"[0.64068, 8.89066, 4.8793, 2.28414, -8.72009, -6.18005, -8.96163, 2.85366, 11.12194, -0.3602, -0.22292, -8.74034, 1.5792, -1.80267, -4.61937, -1.54033, -9.5287, -0.25739, -4.19276, -8.27934, -3.21498, 12.45236]"
44,sub8,scratch,1,sub8-a__0004__wave.npy,21,wave,21,0.74793,1,"[0.61834, 8.67057, 5.04571, 2.38342, -8.9093, -6.21369, -8.88482, 2.88311, 11.20473, -0.4264, -0.41429, -8.6953, 1.85807, -1.93113, -4.7826, -1.31804, -9.59598, -0.12871, -4.2199, -8.24078, -2.92367, 12.37112]"
44,sub8,scratch,1,sub8-a__0005__wave.npy,21,wave,21,0.8082337,1,"[0.45625, 8.56806, 4.5538, 2.63981, -8.79181, -5.98049, -9.16228, 2.96319, 10.84681, -0.48316, -0.07991, -8.90213, 1.73912, -1.66475, -4.76972, -1.68589, -9.48543, -0.50608, -4.00547, -8.29095, -3.16358, 12.38532]"
44,sub8,scratch,1,sub8-a__0006__wave.npy,21,wave,21,0.9851268,1,"[0.07545, 8.51887, 4.3685, 3.00512, -8.44689, -5.52512, -9.46219, 3.99638, 9.76962, -1.17134, -0.03149, -8.80305, 1.20867, -0.88576, -4.16881, -2.27374, -9.12289, -0.53176, -4.09398, -9.09189, -4.73831, 14.22169]"
44,sub8,scratch,1,sub8-a__0008__bow.npy,2,bow,2,0.90075344,1,"[2.5746, 7.50441, 12.90158, -2.58957, -13.69697, -3.15059, -0.9534, 0.07794, -7.17976, -1.90601, 3.76962, 4.55501, 10.65018, -3.42501, 1.98734, -8.40931, -3.71306, -7.2302, -10.32442, -6.08013, -8.3562, -2.92064]"
44,sub8,scratch,1,sub8-a__0009__bow.npy,2,bow,2,0.88407797,1,"[2.37702, 7.51625, 13.25666, -2.30942, -14.25069, -3.4686, -1.28252, -0.00338, -6.2463, -1.78402, 3.63872, 4.07321, 11.19867, -3.89761, 1.47654, -8.04109, -4.27462, -6.81483, -10.49618, -6.01806, -7.5972, -2.54477]"
44,sub8,scratch,1,sub8-a__0010__bow.npy,2,bow,2,0.86628515,1,"[1.56687, 7.08442, 13.25672, -1.72083, -14.70244, -2.60494, 0.0585, 1.37735, -7.03814, -3.05761, 2.74236, 4.88907, 11.37272, -3.52332, 1.66554, -8.02512, -3.99017, -6.75986, -9.53391, -6.33175, -8.92993, -2.69596]"
44,sub8,scratch,1,sub8-a__0011__bow.npy,2,bow,2,0.6590949,1,"[1.69507, 6.39297, 12.72175, -2.42183, -14.29842, -2.40567, 0.28372, 1.11442, -7.73873, -2.89515, 2.61055, 5.78441, 12.05692, -4.18234, 2.73363, -8.35614, -2.6808, -7.33463, -9.87146, -5.72135, -8.8283, -2.92653]"
44,sub8,scratch,1,sub8-a__0012__crossarms.npy,5,crossarms,3,0.9429033,0,"[-3.69921, 1.63224, -2.08969, 6.94651, -7.46067, 2.61822, -7.76222, 1.04228, 2.4787, -4.88768, 1.93714, -6.83654, 2.63738, 1.22083, -5.97659, -4.16322, -5.61107, -5.40072, 1.04754, -3.19153, -0.27516, 0.19719]"
44,sub8,scratch,1,sub8-a__0013__crossarms.npy,5,crossarms,3,0.77741325,0,"[-4.6702, 0.96415, -2.84781, 6.80353, -6.99667, 5.35857, -6.75561, 2.90706, 0.89505, -5.53206, 1.77541, -4.53596, 1.58377, 1.17221, -6.36666, -4.11651, -4.45307, -4.72856, 2.04712, -4.27431, -2.66327, -1.4826]"
44,sub8,scratch,1,sub8-a__0014__crossarms.npy,5,crossarms,3,0.6462042,0,"[-4.68169, 1.13442, -3.32897, 6.58138, -6.62732, 5.81915, -7.13058, 3.48806, 0.95627, -5.39472, 1.81281, -4.31011, 1.25943, 1.01237, -6.47003, -4.24995, -4.07274, -4.71465, 1.95594, -4.69827, -3.47203, -1.20827]"
44,sub8,scratch,1,sub8-a__0015__crossarms.npy,5,crossarms,3,0.58591443,0,"[-4.84111, 1.74882, -3.03402, 6.62168, -6.8613, 6.09858, -7.19787, 4.08614, 0.9423, -5.39666, 1.85509, -4.19291, 0.99183, 1.05092, -6.65034, -4.51488, -4.20174, -4.70371, 1.6999, -5.29199, -4.26376, -1.22066]"
44,sub8,scratch,1,sub8-a__0016__crossarms.npy,5,crossarms,3,0.8350783,0,"[-3.54932, 1.78485, -2.59938, 6.49194, -7.10288, 4.41894, -7.24534, 2.75493, 1.52726, -6.00923, 1.87157, -5.42543, 1.12361, 1.57464, -5.97997, -4.12358, -5.24098, -4.89373, 1.60968, -4.7133, -3.56623, 0.35632]"
44,sub8,scratch,1,sub8-a__0019__airpunch.npy,1,airpunch,1,0.903565,1,"[4.96873, 10.26044, 5.43925, 0.45652, -9.66163, -7.33894, -5.75233, -3.7584, 7.8347, -1.63872, 2.7835, -9.9127, 1.22129, -0.38089, -2.7998, -2.93628, -11.61345, -5.5501, -3.10912, -2.94733, -0.16807, 4.83785]"
44,sub8,scratch,1,sub8-a__0021__airpunch.npy,1,airpunch,1,0.9859388,1,"[4.20133, 10.97517, 5.19901, 1.25164, -9.19213, -6.31828, -6.85763, -2.39078, 5.37177, -2.06511, 4.1198, -10.13848, 0.34284, 1.45896, -2.7212, -4.91312, -11.33924, -6.22715, -3.194, -4.97742, -2.96802, 5.69948]"
44,sub8,scratch,1,sub8-a__0022__airpunch.npy,1,airpunch,1,0.9844206,1,"[4.77727, 10.82189, 4.7736, 0.97334, -9.14487, -6.55851, -6.5095, -2.70928, 5.6603, -1.79152, 4.29595, -10.01607, 0.13902, 1.30127, -2.97831, -4.85335, -11.40892, -6.38339, -2.6806, -4.78216, -2.89913, 5.23277]"
44,sub8,scratch,1,sub8-a__0023__drink.npy,7,drink,3,0.5147855,0,"[-6.31838, 3.39911, 0.20375, 9.19582, -10.32733, 1.87989, -8.59713, 8.93109, 6.70867, -4.4564, -0.26029, -5.87664, 2.22525, -1.60855, -6.88661, -5.09884, -5.52244, -2.98414, 0.44267, -8.21048, -4.63107, 6.75352]"
44,sub8,scratch,1,sub8-a__0024__drink.npy,7,drink,7,0.67719835,1,"[-6.9747, 2.4434, -0.65867, 9.02523, -10.36661, 3.51377, -7.42784, 9.80842, 5.32523, -4.38657, -0.07098, -4.44791, 2.25188, -1.99354, -6.97518, -5.23876, -4.58675, -3.31979, 1.69666, -8.11676, -5.61336, 4.51712]"
44,sub8,scratch,1,sub8-a__0026__drink.npy,7,drink,7,0.8684617,1,"[-8.09707, 2.06903, -1.06198, 9.68337, -9.82181, 5.37585, -7.02783, 11.59118, 3.31732, -5.02097, 0.18925, -3.33969, 1.04414, -1.29639, -6.87613, -5.78666, -3.63383, -3.19156, 2.38442, -9.02862, -7.29399, 4.14615]"
44,sub8,scratch,1,sub8-a__0027__drink.npy,7,drink,7,0.82551944,1,"[-7.71664, 2.03604, -1.31946, 9.28815, -9.84064, 4.82933, -7.26917, 10.86689, 4.18323, -4.36202, 0.16958, -3.71637, 1.52816, -1.73509, -7.01939, -5.50306, -3.80505, -3.25438, 2.2369, -8.588, -6.56629, 3.9978]"
44,sub8,scratch,1,sub8-a__0028__brushteeth.npy,3,brushteeth,3,0.6206448,1,"[-8.27196, 2.23382, -0.57067, 11.1734, -9.75058, 5.93929, -7.25471, 10.67124, 1.74692, -6.08618, 1.01492, -4.01808, -0.15201, 0.48408, -6.99871, -5.81434, -4.34977, -3.41181, 2.53799, -8.78738, -6.47378, 2.64658]"
44,sub8,scratch,1,sub8-a__0029__brushteeth.npy,3,brushteeth,3,0.86708456,1,"[-8.63821, 0.36992, -1.29704, 11.77877, -9.83126, 5.31411, -6.93862, 9.88888, 3.36894, -5.46166, 0.17645, -4.1723, 0.80043, -0.36632, -7.63077, -4.56886, -4.16823, -2.62138, 3.71454, -7.59277, -3.66203, 2.08791]"
44,sub8,scratch,1,sub8-a__0030__brushteeth.npy,3,brushteeth,3,0.8006115,1,"[-7.85812, 1.77231, -0.87628, 10.91632, -9.75907, 4.61964, -7.65466, 9.51229, 3.69224, -5.13189, 0.62016, -4.78669, 0.80474, -0.38961, -7.27783, -5.19044, -4.49641, -3.28925, 2.59224, -7.83788, -4.66868, 3.15369]"
44,sub8,scratch,1,sub8-a__0031__brushteeth.npy,3,brushteeth,3,0.5628239,1,"[-9.0473, 1.59513, -1.0026, 11.56504, -9.29743, 7.60141, -6.4599, 11.2871, 0.06692, -6.12567, 1.20252, -2.65261, -0.92337, 0.69573, -6.78042, -5.98636, -3.13708, -3.40321, 3.41572, -8.76461, -7.02544, 0.53092]"
44,sub8,scratch,1,sub8-a__0032__brushteeth.npy,3,brushteeth,3,0.71989775,1,"[-7.74686, 1.71015, -0.8017, 10.57501, -10.08683, 4.75451, -7.17634, 9.61817, 3.72217, -5.06991, 0.458, -4.23283, 1.0449, -0.9087, -7.15271, -5.14547, -4.38121, -3.28856, 2.63006, -7.76176, -4.79787, 2.54263]"
44,sub8,scratch,1,sub8-a__0034__highfive.npy,8,highfive,8,0.9232793,1,"[-0.16286, 8.18408, 3.11306, 3.52754, -9.71057, -5.611, -7.95537, 0.4762, 11.05179, -0.81542, 0.76819, -9.48886, 2.77181, -1.91648, -4.74112, -2.33396, -9.44025, -2.31178, -1.44036, -5.65672, -0.62818, 7.36367]"
44,sub8,scratch,1,sub8-a__0035__highfive.npy,8,highfive,8,0.8210382,1,"[0.17205, 8.3108, 3.05497, 3.5106, -9.79625, -5.74166, -7.68248, 0.44224, 10.40652, -1.3534, 1.06192, -9.66914, 2.36059, -1.38384, -4.13421, -2.62168, -9.78988, -2.71754, -1.18417, -5.89264, -1.30101, 8.02929]"
44,sub8,scratch,1,sub8-a__0036__highfive.npy,8,highfive,8,0.82137144,1,"[0.56125, 7.95412, 2.75857, 3.31324, -10.06671, -5.88512, -6.96132, -0.56878, 9.80431, -1.54744, 1.44464, -9.65038, 2.83433, -1.36917, -3.58865, -2.83285, -9.75559, -3.45814, -0.48458, -5.03246, -0.92279, 6.93062]"
